"SMPAGEID","SAMPLEID","CHRONLGYID","AGE","AGEYOUNGER","AGEOLDER","CREATED_AT","UPDATED_AT"
3981,3841,85,3296,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3982,3843,84,3181,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3983,3843,85,3315,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3984,3845,84,3203,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3985,3845,85,3333,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3986,3847,84,3225,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3987,3847,85,3351,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3988,3849,84,3248,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3989,3849,85,3369,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3990,3851,84,3272,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3991,3851,85,3388,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3992,3853,84,3297,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3993,3853,85,3408,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3994,3855,84,3324,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3995,3855,85,3430,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3996,3857,84,3394,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3997,3857,85,3486,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3998,3859,84,3404,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
3999,3859,85,3494,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4000,3861,84,3424,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4001,3861,85,3510,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4002,3863,84,3446,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4003,3863,85,3527,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4004,3865,84,3471,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4005,3865,85,3547,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4006,3867,84,3489,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4007,3867,85,3561,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4008,3869,84,3515,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4009,3869,85,3581,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4010,3871,84,3540,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4011,3871,85,3601,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4012,3873,84,3569,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4013,3873,85,3623,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4014,3875,84,3600,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4015,3875,85,3647,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4016,3877,84,3628,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4017,3877,85,3669,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4018,3879,84,3661,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4019,3879,85,3695,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4020,3881,84,3691,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4021,3881,85,3718,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4022,3883,84,3721,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4023,3883,85,3742,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4024,3885,84,3749,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4025,3885,85,3764,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4026,3887,84,3777,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4027,3887,85,3785,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4028,3889,84,3809,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4029,3889,85,3810,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4030,3891,84,3836,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4031,3891,85,3831,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4032,3893,84,3865,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4033,3893,85,3854,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4034,3895,84,3892,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4035,3895,85,3875,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4036,3897,84,3921,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4037,3897,85,3897,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4038,3899,84,3951,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4039,3899,85,3921,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4040,3901,84,3972,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4041,3901,85,3942,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4042,3903,84,3991,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4043,3903,85,3961,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4044,3905,84,4008,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4045,3905,85,3979,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4046,3907,84,4025,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4047,3907,85,3996,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4048,3909,84,4042,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4049,3909,85,4014,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4050,3911,84,4059,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4051,3911,85,4031,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4052,3913,84,4075,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4053,3913,85,4047,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4054,3915,84,4093,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4055,3915,85,4066,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4056,3917,84,4108,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4057,3917,85,4081,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4058,3919,84,4124,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4059,3919,85,4097,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4060,3921,84,4139,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4061,3921,85,4113,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4062,3923,84,4157,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4063,3923,85,4131,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4064,3925,84,4174,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4065,3925,85,4148,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4066,3927,84,4190,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4067,3927,85,4164,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4068,3929,84,4206,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4069,3929,85,4181,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4070,3931,84,4220,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4071,3931,85,4195,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4072,3933,84,4237,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4073,3933,85,4213,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4074,3935,84,4257,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4075,3935,85,4233,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4076,3937,84,4276,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4077,3937,85,4252,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4078,3939,84,4295,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4079,3939,85,4271,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4080,3941,84,4307,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4081,3941,85,4281,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4082,3943,84,4317,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4083,3943,85,4291,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4084,3945,84,4327,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4085,3945,85,4300,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4086,3947,84,4336,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4087,3947,85,4310,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4088,3949,84,4345,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4089,3949,85,4318,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4090,3951,84,4356,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4091,3951,85,4329,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4092,3953,84,4367,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4093,3953,85,4340,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4094,3955,84,4378,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4095,3955,85,4350,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4096,3957,84,4388,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4097,3957,85,4360,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4098,3959,84,4398,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4099,3959,85,4370,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4100,3961,84,4406,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4101,3961,85,4378,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4102,3963,84,4417,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4103,3963,85,4389,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4104,3965,84,4428,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4105,3965,85,4399,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4106,3967,84,4440,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4107,3967,85,4411,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4108,3969,84,4449,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4109,3969,85,4420,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4110,3971,84,4458,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4111,3971,85,4428,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4112,3973,84,4467,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4113,3973,85,4438,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4114,3975,84,4476,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4115,3975,85,4447,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4116,3977,84,4487,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4117,3977,85,4457,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4118,3979,84,4499,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4119,3979,85,4469,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4120,3981,84,4509,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4121,3981,85,4487,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4122,3983,84,4520,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4123,3983,85,4509,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4124,3985,84,4533,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4125,3985,85,4534,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4126,3987,84,4544,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4127,3987,85,4556,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4128,3989,84,4554,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4129,3989,85,4575,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4130,3991,84,4564,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4131,3991,85,4596,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4132,3993,84,4576,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4133,3993,85,4619,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4134,3995,84,4587,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4135,3995,85,4641,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4136,3997,84,4599,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4137,3997,85,4664,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4138,3999,84,4611,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4139,3999,85,4687,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4140,4001,84,4623,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4141,4001,85,4710,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4142,4003,84,4635,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4143,4003,85,4733,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4144,4005,84,4647,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4145,4005,85,4757,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4146,4007,84,4658,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4147,4007,85,4780,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4148,4009,84,4670,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4149,4009,85,4803,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4150,4011,84,4681,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4151,4011,85,4824,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4152,4013,84,4693,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4153,4013,85,4848,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4154,4015,84,4704,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4155,4015,85,4870,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4156,4017,84,4716,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4157,4017,85,4892,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4158,4019,84,4729,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4159,4019,85,4919,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4160,4021,84,4742,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4161,4021,85,4944,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4162,4023,84,4774,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4163,4023,85,5003,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4164,4025,84,4800,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4165,4025,85,5051,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4166,4027,84,4830,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4167,4027,85,5107,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4168,4029,84,4861,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4169,4029,85,5164,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4170,4031,84,4892,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4171,4031,85,5223,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4172,4033,84,4921,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4173,4033,85,5277,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4174,4035,84,4949,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4175,4035,85,5329,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4176,4037,84,4980,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4177,4037,85,5386,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4178,4039,84,5008,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4179,4039,85,5438,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4180,4041,84,5038,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4181,4041,85,5493,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4182,4043,84,5067,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4183,4043,85,5548,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4184,4045,84,5097,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4185,4045,85,5603,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4186,4047,84,5125,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4187,4047,85,5654,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4188,4049,84,5152,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4189,4049,85,5705,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4190,4051,84,5181,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4191,4051,85,5759,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4192,4053,84,5210,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4193,4053,85,5813,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4194,4055,84,5239,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4195,4055,85,5866,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4196,4057,84,5270,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4197,4057,85,5923,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4198,4059,84,5299,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4199,4059,85,5978,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4200,4061,84,5332,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4201,4061,85,6039,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4202,4063,84,5360,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4203,4063,85,6130,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4204,4065,84,5391,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4205,4065,85,6230,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4206,4067,84,5420,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4207,4067,85,6327,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4208,4069,84,5449,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4209,4069,85,6421,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4210,4071,84,5481,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4211,4071,85,6526,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4212,4073,84,5522,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4213,4073,85,6658,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4214,4075,84,5552,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4215,4075,85,6758,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4216,4077,84,5583,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4217,4077,85,6858,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4218,4079,84,5603,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4219,4079,85,6925,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4220,4081,84,5634,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4221,4081,85,7025,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4222,4083,84,5670,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4223,4083,85,7142,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4224,4085,84,5695,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4225,4085,85,7225,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4226,4087,84,5726,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4227,4087,85,7326,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4228,4089,84,5746,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4229,4089,85,7392,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4230,4091,84,5772,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4231,4091,85,7476,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4232,4093,84,5803,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4233,4093,85,7576,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4234,4095,84,5833,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4235,4095,85,7676,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4236,4097,84,5859,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4237,4097,85,7760,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4238,4099,84,5889,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4239,4099,85,7860,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4240,4101,84,5920,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4241,4101,85,7960,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4242,4103,84,6244,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4243,4103,85,7981,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4244,4105,84,6632,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4245,4105,85,8005,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4246,4107,84,6956,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4247,4107,85,8026,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4248,4109,84,7291,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4249,4109,85,8051,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4250,4111,84,7360,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4251,4111,85,8075,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4252,4113,84,7416,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4253,4113,85,8096,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4254,4115,84,7473,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4255,4115,85,8117,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4256,4117,84,7541,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4257,4117,85,8141,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4258,4119,84,7598,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4259,4119,85,8162,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4260,4121,84,7644,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4261,4121,85,8178,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4262,4123,84,7700,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4263,4123,85,8199,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4264,4125,84,7757,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4265,4125,85,8220,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4266,4127,84,7814,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4267,4127,85,8240,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4268,4129,84,7871,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4269,4129,85,8261,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4270,4131,84,7916,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4271,4131,85,8277,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4272,4133,84,7996,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4273,4133,85,8306,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4274,4135,84,8064,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4275,4135,85,8331,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4276,4137,84,8121,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4277,4137,85,8352,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4278,4139,84,8189,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4279,4139,85,8376,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4280,4141,84,8246,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4281,4141,85,8397,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4282,4143,84,8314,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4283,4143,85,8422,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4284,4145,84,8382,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4285,4145,85,8446,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4286,4147,84,8450,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4287,4147,85,8471,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4288,4149,84,8519,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4289,4149,85,8496,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4290,4151,84,8546,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4291,4151,85,8516,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4292,4153,84,8566,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4293,4153,85,8536,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4294,4155,84,8588,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4295,4155,85,8558,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4296,4157,84,8605,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4297,4157,85,8575,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4298,4159,84,8621,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4299,4159,85,8591,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4300,4161,84,8640,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4301,4161,85,8610,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4302,4163,84,8660,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4303,4163,85,8630,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4304,4165,84,8679,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4305,4165,85,8649,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4306,4167,84,8695,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4307,4167,85,8665,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4308,4169,84,8712,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4309,4169,85,8682,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4310,4171,84,8731,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4311,4171,85,8701,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4312,4173,84,8750,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4313,4173,85,8720,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4314,4175,84,8770,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4315,4175,85,8740,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4316,4177,84,8789,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4317,4177,85,8759,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4318,4179,84,8812,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4319,4179,85,8782,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4320,4181,84,8825,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4321,4181,85,8795,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4322,4183,84,8844,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4323,4183,85,8814,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4324,4185,84,8861,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4325,4185,85,8831,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4326,4187,84,8880,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4327,4187,85,8850,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
4328,4189,84,8900,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
